Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773581460,100,,Aggregated,43.000000,0.100000,250,370,460,510,660,830,1000,1100,1600,1800,1800,3496,3,250.0,299.4541887953681,10.304227471351624,1820.3979283571243,6.0995423340961095
1773581461,100,,Aggregated,41.500000,0.100000,250,370,460,510,660,830,1000,1100,1600,1800,1800,3537,3,250.0,297.0210135015713,10.304227471351624,1820.3979283571243,6.098388464800679
1773581462,100,,Aggregated,41.500000,0.100000,250,370,450,500,660,820,1000,1100,1600,1800,1800,3566,3,250.0,297.3237054054774,10.304227471351624,1820.3979283571243,6.097588334268088
1773581463,100,,Aggregated,43.800000,0.100000,250,380,460,510,660,830,1000,1100,1600,1800,1800,3612,3,250.0,301.5600591026461,10.304227471351624,1820.3979283571243,6.096345514950166
1773581464,100,,Aggregated,43.100000,0.100000,260,380,470,520,670,830,1000,1100,1600,1800,1800,3668,3,260.0,304.97743973341915,10.304227471351624,1820.3979283571243,6.094874591057797
1773581465,100,,Aggregated,40.900000,0.100000,250,380,470,520,670,830,1000,1100,1600,1800,1800,3709,3,250.0,302.3175307835537,10.304227471351624,1820.3979283571243,6.093825829064438
1773581466,100,,Aggregated,41.200000,0.100000,250,380,470,510,670,830,1000,1100,1600,1800,1800,3731,3,250.0,302.248212273468,10.304227471351624,1820.3979283571243,6.093272581077459
1773581467,100,,Aggregated,42.300000,0.100000,260,390,470,520,680,840,1000,1100,1600,1800,1800,3775,3,260.0,307.19736801324694,10.304227471351624,1820.3979283571243,6.0921854304635765
1773581468,100,,Aggregated,40.900000,0.100000,260,390,480,530,680,850,1000,1100,1600,1800,1800,3837,3,260.0,309.4615232940217,10.304227471351624,1820.3979283571243,6.090695856137607
1773581469,100,,Aggregated,38.600000,0.000000,260,390,480,530,680,840,1000,1100,1600,1800,1800,3862,3,260.0,308.18673528312235,10.304227471351624,1820.3979283571243,6.090108751941999
1773581470,100,,Aggregated,41.800000,0.000000,260,390,480,530,690,850,1000,1100,1600,1800,1800,3893,3,260.0,310.893090699713,10.304227471351624,1820.3979283571243,6.089391215001284
1773581471,100,,Aggregated,42.900000,0.000000,270,400,490,540,710,860,1000,1100,1600,1800,1800,3943,3,270.0,317.6102120837425,10.304227471351624,1820.3979283571243,6.088257671823484
1773581472,100,,Aggregated,40.900000,0.000000,270,400,490,540,710,870,1000,1200,1600,1800,1800,3991,3,270.0,320.26597946943855,10.304227471351624,1820.3979283571243,6.087196191430719
1773581473,100,,Aggregated,39.400000,0.000000,270,400,490,540,710,860,1000,1100,1600,1800,1800,4041,3,270.0,317.4909641309389,10.304227471351624,1820.3979283571243,6.086117297698589
1773581474,100,,Aggregated,41.200000,0.000000,270,400,490,540,710,860,1000,1100,1600,1800,1800,4063,3,270.0,318.03822795164325,10.304227471351624,1820.3979283571243,6.085650996800394
1773581475,100,,Aggregated,42.400000,0.000000,270,410,490,550,710,860,1000,1100,1600,1800,1800,4109,3,270.0,320.8262500996629,10.304227471351624,1820.3979283571243,6.08469213920662
1773581476,100,,Aggregated,41.200000,0.000000,270,410,500,550,710,860,1000,1200,1600,1800,1800,4162,3,270.0,323.4296477512098,10.304227471351624,1820.3979283571243,6.08361364728496
1773581477,100,,Aggregated,39.600000,0.000000,270,410,500,550,710,860,1000,1100,1600,1800,1800,4205,3,270.0,320.7674043299575,10.304227471351624,1820.3979283571243,6.082758620689655
1773581478,100,,Aggregated,41.000000,0.000000,270,400,490,540,700,860,1000,1100,1600,1800,1800,4246,3,270.0,318.88390423443116,10.304227471351624,1820.3979283571243,6.081959491285916
1773581479,100,,Aggregated,43.500000,0.000000,270,410,490,540,700,860,1000,1100,1600,1800,1800,4289,3,270.0,320.480679729239,10.304227471351624,1820.3979283571243,6.081137794357659
1773581480,100,,Aggregated,42.700000,0.000000,270,410,490,540,700,860,1000,1100,1600,1800,1800,4332,3,270.0,320.9997967516768,10.304227471351624,1820.3979283571243,6.080332409972299
1773581481,100,,Aggregated,41.300000,0.000000,280,410,490,540,700,860,1000,1100,1600,1800,1800,4374,3,280.0,321.5029878894427,10.304227471351624,1820.3979283571243,6.079561042524006
1773581482,100,,Aggregated,43.700000,0.000000,280,410,490,540,700,860,1000,1100,1600,1800,1800,4412,3,280.0,320.5235024621999,10.304227471351624,1820.3979283571243,6.078875793291025
1773581483,100,,Aggregated,43.600000,0.000000,280,410,490,540,700,860,1000,1100,1600,1800,1800,4456,3,280.0,322.4520819116203,10.304227471351624,1820.3979283571243,6.078096947935368
1773581484,100,,Aggregated,43.500000,0.000000,280,410,490,540,700,860,1000,1100,1600,1800,1800,4502,3,280.0,324.57044802114586,10.304227471351624,1820.3979283571243,6.077298978231897
1773581485,100,,Aggregated,41.700000,0.000000,290,410,490,540,690,860,1000,1100,1600,1800,1800,4543,3,290.0,325.4882042935221,10.304227471351624,1820.3979283571243,6.076601364736958
1773581486,100,,Aggregated,42.500000,0.000000,290,410,490,540,690,860,1000,1100,1600,1800,1800,4589,3,290.0,326.0347392104808,10.304227471351624,1820.3979283571243,6.075833514926999
1773581487,100,,Aggregated,43.200000,0.000000,290,410,490,540,690,850,1000,1100,1600,1800,1800,4622,3,290.0,325.3370199714393,10.304227471351624,1820.3979283571243,6.075292081350065
1773581488,100,,Aggregated,42.700000,0.000000,290,420,490,540,690,850,1000,1100,1600,1800,1800,4678,3,290.0,326.65528903399564,10.304227471351624,1820.3979283571243,6.07439076528431
1773581489,100,,Aggregated,42.100000,0.000000,290,410,490,540,690,850,1000,1100,1600,1800,1800,4714,3,290.0,324.7464510715319,10.304227471351624,1820.3979283571243,6.073822655918541
1773581490,100,,Aggregated,41.200000,0.000000,290,410,490,540,690,850,1000,1100,1600,1800,1800,4749,3,290.0,325.483766352457,10.304227471351624,1820.3979283571243,6.073278584965256
1773581491,100,,Aggregated,43.800000,0.000000,290,410,490,540,690,850,1000,1100,1600,1800,1800,4815,3,290.0,325.52575387199903,10.304227471351624,1820.3979283571243,6.072274143302181
1773581492,100,,Aggregated,41.800000,0.000000,290,410,490,540,690,840,1000,1100,1600,1800,1800,4848,3,290.0,323.9444583191816,10.304227471351624,1820.3979283571243,6.071782178217822
1773581493,100,,Aggregated,42.300000,0.000000,290,410,490,530,680,840,1000,1100,1600,1800,1800,4890,3,290.0,323.95030390623583,10.304227471351624,1820.3979283571243,6.071165644171779
1773581494,100,,Aggregated,42.500000,0.000000,290,410,490,530,680,840,1000,1100,1600,1800,1800,4930,3,290.0,322.5803073314274,10.304227471351624,1820.3979283571243,6.070588235294117
1773581495,100,,Aggregated,42.700000,0.000000,290,410,490,530,680,840,1000,1100,1600,1800,1800,4982,3,290.0,322.96930455435586,10.304227471351624,1820.3979283571243,6.06985146527499
1773581496,100,,Aggregated,43.500000,0.000000,290,410,480,530,680,840,1000,1100,1500,1800,1800,5034,3,290.0,321.1149959109004,10.304227471351624,1820.3979283571243,6.069129916567342
1773581497,100,,Aggregated,43.200000,0.000000,280,410,480,530,680,830,1000,1100,1500,1800,1800,5079,3,280.0,318.7625025055949,10.304227471351624,1820.3979283571243,6.068517424689899
1773581498,100,,Aggregated,45.100000,0.000000,280,400,480,530,680,830,1000,1100,1500,1800,1800,5127,3,280.0,316.28542595477757,10.304227471351624,1820.3979283571243,6.06787595084845
1773581499,100,,Aggregated,45.100000,0.000000,270,400,480,520,670,830,1000,1100,1500,1800,1800,5178,3,270.0,314.1675135653139,10.304227471351624,1820.3979283571243,6.06720741599073
1773581500,100,,Aggregated,45.500000,0.000000,270,400,480,520,670,830,1000,1100,1500,1800,1800,5222,3,270.0,312.0102587978886,10.304227471351624,1820.3979283571243,6.066641133665263
1773581501,100,,Aggregated,44.200000,0.000000,270,400,480,520,670,830,1000,1100,1500,1800,1800,5265,3,270.0,310.14393539842774,10.304227471351624,1820.3979283571243,6.066096866096866
1773581502,100,,Aggregated,46.700000,0.000000,270,400,480,520,670,830,1000,1100,1500,1800,1800,5298,3,270.0,310.1735618243204,10.304227471351624,1820.3979283571243,6.06568516421291
1773581503,100,,Aggregated,46.500000,0.000000,270,400,480,530,670,830,1000,1100,1500,1800,1800,5344,3,270.0,312.7385082126255,10.304227471351624,1820.3979283571243,6.065119760479042
